response_id,ad_id,year,brand,respondent_age,respondent_gender,quality_profile,ad_likeability,memorability,emotional_impact,brand_recall,purchase_intent,completion_time,attention_check,open_feedback,timestamp,feedback_length,rating_variance,attention_passed,speeding_score,straightlining_score,average_rating,rating_range,word_count,lexical_diversity,text_quality_score,inconsistency_score,attention_score,overall_quality_score
R1126,AD_041,2018,Pepsi,45-54,Female,bot_like,3,3,3,3,3,54.02378426227708,,,2025-11-09 16:58:48.576249,3,0.0,False,55.19982484160754,100.0,3.0,0,,0.0,,0.0,0,
R1126,AD_018,2004,Bud Light,25-34,Female,bot_like,3,3,3,3,3,53.0504322926472,,,2025-11-22 16:58:48.576249,3,0.0,False,56.00699411576432,100.0,3.0,0,,0.0,,0.0,0,
R1126,AD_061,2009,Doritos,55+,Male,bot_like,3,3,3,3,3,58.86833993921053,,This advertisement demonstrates acceptable marketing principles.,2025-11-18 16:58:48.577256,64,0.0,False,51.18239167110762,100.0,3.0,0,6.0,1.0,63.58325219084713,0.0,0,57.638067063162865
R1127,AD_083,2000,Budweiser,35-44,Female,high_quality,5,3,4,3,3,93.3573371559198,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-10-29 16:58:48.578248,68,0.8,True,22.581782930990464,83.33333333333334,3.6,2,11.0,1.0,85.34566699123661,0.0,100,30.538734814383155
R1127,AD_210,2005,Bud Light,55+,Female,high_quality,5,5,4,4,3,138.0797108757681,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-23 16:58:48.578248,76,0.7,True,0.0,85.41666666666667,4.2,2,15.0,1.0,98.10126582278481,0.0,100,21.733913502109704
R1127,AD_234,2016,Doritos,45-54,Male,high_quality,5,5,2,2,3,134.79185526998083,Doritos,The Doritos commercial was entertaining and the brand message came through clearly.,2025-11-23 16:58:48.578248,83,2.3,True,0.0,52.08333333333335,3.4,3,12.0,0.9166666666666666,96.15384615384616,25.0,100,17.540064102564106
R1127,AD_155,2001,E-Trade,35-44,Male,high_quality,4,3,3,3,2,91.08819296263414,E-Trade,"Really enjoyed this E-Trade ad. Creative and memorable, would definitely share with friends.",2025-11-18 16:58:48.578248,92,0.5,True,24.46351074230617,89.58333333333334,3.0,2,13.0,1.0,100.0,0.0,100,29.734886556025188
R1127,AD_088,2017,Hyundai,35-44,Male,high_quality,4,2,4,2,4,105.22774753746602,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-11-18 16:58:48.579248,74,1.2,True,12.738035930345676,75.0,3.2,2,14.0,1.0,96.83544303797468,25.0,100,26.954322171508764
R1128,AD_097,2003,Bud Light,25-34,Other,high_quality,5,5,2,4,3,102.2074244166678,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-04 16:58:48.579248,85,1.7,True,15.24269210529611,64.58333333333334,3.8,3,13.0,0.9230769230769231,100.0,25.0,100,24.46864096492217
R1128,AD_190,2003,Bud Light,18-24,Male,high_quality,5,5,3,4,3,98.86811634344966,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-23 16:58:48.580256,94,1.0,True,18.011872173499306,79.16666666666667,4.0,2,14.0,1.0,100.0,0.0,100,25.19522831871646
R1128,AD_236,2007,Doritos,18-24,Male,high_quality,5,5,3,2,2,118.04231181171652,Doritos,This Doritos ad was well done. It held my attention and I'd consider the product.,2025-11-07 16:58:48.580256,81,2.3,True,2.1113326753911514,52.08333333333335,3.4,3,15.0,1.0,100.0,0.0,100,13.654233135950683
R1129,AD_167,2008,Pepsi,18-24,Female,inconsistent,2,2,2,5,5,113.98011792384791,Pepsi,Worst commercial ever but very memorable somehow,2025-11-03 16:58:48.580256,48,2.7,True,5.479978544779828,43.75,3.2,3,7.0,1.0,57.30282375851996,50.0,100,28.620928811729954
R1129,AD_177,2011,Pepsi,25-34,Female,inconsistent,2,1,2,5,4,113.89419235323795,Pepsi,Hated this Pepsi ad but would buy the product anyway,2025-11-20 16:58:48.581251,52,2.7,True,5.551233838470887,43.75,2.8,4,10.0,1.0,71.37293086660176,50.0,100,25.828283978220913
R1129,AD_128,2008,Bud Light,35-44,Other,inconsistent,2,2,2,5,5,107.4040683555387,Bud Light,Hated this Bud Light ad but would buy the product anyway,2025-11-26 16:58:48.581251,56,2.7,True,10.933283538747803,43.75,3.2,3,11.0,1.0,77.75073028237586,50.0,100,26.16733900514917
R1130,AD_126,2005,Budweiser,18-24,Male,high_quality,5,4,3,4,2,132.17690436986825,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-11-11 16:58:48.581251,85,1.3,True,0.0,72.91666666666667,3.6,3,12.0,0.9166666666666666,96.15384615384616,0.0,100,18.998397435897434
R1130,AD_234,2016,Doritos,25-34,Other,high_quality,5,5,3,4,3,121.29303781811304,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-05 16:58:48.581251,74,1.0,True,0.0,79.16666666666667,4.0,2,14.0,1.0,96.83544303797468,0.0,100,20.42457805907173
R1130,AD_138,2004,Pepsi,18-24,Other,high_quality,5,5,4,3,4,119.5349477121636,Pepsi,The Pepsi commercial was entertaining and the brand message came through clearly.,2025-11-14 16:58:48.581251,81,0.7,True,0.8735380502851229,85.41666666666667,4.2,2,12.0,0.9166666666666666,96.15384615384616,0.0,100,22.38545885098297
R1131,AD_119,2014,Hyundai,35-44,Other,high_quality,5,5,2,4,4,101.47153453347774,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-10-31 16:58:48.582249,74,1.5,True,15.852941759488226,68.75,4.0,3,14.0,1.0,96.83544303797468,25.0,100,26.32629392025153
R1131,AD_221,2014,Budweiser,45-54,Male,high_quality,4,2,4,3,2,123.68935347671932,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-08 16:58:48.582249,83,1.0,True,0.0,79.16666666666667,3.0,2,15.0,1.0,100.0,0.0,100,19.791666666666668
R1131,AD_188,2002,Budweiser,35-44,Male,high_quality,5,5,4,2,2,89.07958716742161,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-11-13 16:58:48.582249,85,2.3,True,26.129182495562404,52.08333333333335,3.6,3,12.0,0.9166666666666666,96.15384615384616,0.0,100,21.628818851232825
R1131,AD_177,2011,Pepsi,35-44,Male,high_quality,5,5,2,3,4,173.0000063028225,Pepsi,Loved the creativity in this Pepsi spot. It stood out and made me smile.,2025-11-09 16:58:48.583256,72,1.7,True,0.0,64.58333333333334,3.8,3,14.0,1.0,95.56962025316456,25.0,100,20.781909282700425
R1131,AD_132,2016,Doritos,45-54,Female,high_quality,5,5,2,2,4,111.42698199150384,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-21 16:58:48.583256,66,2.3000000000000003,True,7.597211510484316,52.083333333333336,3.6,3,11.0,1.0,84.07984420642649,50.0,100,25.984027945193333
R1132,AD_065,2019,Toyota,35-44,Other,high_quality,4,5,4,3,4,176.44034017323702,Toyota,"Really enjoyed this Toyota ad. Creative and memorable, would definitely share with friends.",2025-11-17 16:58:48.584248,91,0.5,True,0.0,89.58333333333334,4.0,2,13.0,1.0,100.0,0.0,100,22.395833333333336
R1132,AD_080,2015,Budweiser,55+,Female,high_quality,3,5,4,3,4,167.82835408646775,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-13 16:58:48.584248,68,0.7000000000000001,True,0.0,85.41666666666667,3.8,2,11.0,1.0,85.34566699123661,0.0,100,24.285033268419348
R1132,AD_179,2016,Budweiser,35-44,Male,high_quality,2,5,4,4,4,106.55977177823944,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-10-31 16:58:48.585248,68,1.2000000000000002,True,11.633431354476619,75.0,3.8,3,11.0,1.0,85.34566699123661,25.0,100,28.92089600809566
R1132,AD_172,2010,E-Trade,35-44,Female,high_quality,5,5,2,3,3,150.57307957135572,E-Trade,The E-Trade commercial was entertaining and the brand message came through clearly.,2025-11-10 16:58:48.585248,83,1.8000000000000005,True,0.0,62.5,3.6,3,12.0,0.9166666666666666,96.15384615384616,25.0,100,20.144230769230766
R1133,AD_013,2002,Budweiser,18-24,Female,speeder,1,4,2,3,3,44.41012376707535,Nike,skipped,2025-11-05 16:58:48.586256,7,1.3000000000000005,False,63.17212222839193,72.91666666666666,2.6,3,1.0,1.0,8.276533592989288,0.0,0,65.52549661658638
R1133,AD_059,2011,Coca-Cola,35-44,Other,speeder,2,2,3,1,4,41.09680656434738,Apple,whatever,2025-11-09 16:58:48.586256,8,1.3,False,65.91974890920511,72.91666666666667,2.4,3,1.0,1.0,8.909444985394353,50.0,0,73.72320234234934
R1133,AD_216,2003,Budweiser,25-34,Female,speeder,3,5,5,4,1,31.10315333917452,Apple,fast,2025-10-30 16:58:48.586256,4,2.8,False,74.20716196391412,41.66666666666667,3.6,4,1.0,1.0,6.377799415774099,0.0,0,61.40325537268609
R1134,AD_077,2014,Doritos,45-54,Male,straight_liner,3,3,3,3,3,46.59062439735921,Toyota,good,2025-11-22 16:58:48.586256,4,0.0,False,61.36390365385728,100.0,3.0,0,1.0,1.0,6.377799415774099,0.0,0,72.13361121300237
R1134,AD_123,2013,Bud Light,55+,Female,straight_liner,5,5,5,5,5,65.49264253201397,Toyota,fine,2025-11-12 16:58:48.586256,4,0.0,False,45.68907200621676,100.0,5.0,0,1.0,1.0,6.377799415774099,0.0,0,67.43116171871021
R1134,AD_027,2013,Hyundai,18-24,Other,straight_liner,5,5,5,5,5,57.15107112050923,Budweiser,good,2025-10-30 16:58:48.586256,4,0.0,False,52.60646710237251,100.0,5.0,0,1.0,1.0,6.377799415774099,0.0,0,69.50638024755693
R1135,AD_184,2004,Bud Light,55+,Female,high_quality,5,5,4,3,2,122.21440408150896,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-21 16:58:48.587251,76,1.7000000000000002,True,0.0,64.58333333333334,3.8,3,15.0,1.0,98.10126582278481,0.0,100,16.525580168776372
R1135,AD_150,2013,Doritos,25-34,Female,high_quality,5,5,4,3,2,120.49307204952946,Doritos,This Doritos ad was well done. It held my attention and I'd consider the product.,2025-11-20 16:58:48.588255,81,1.7000000000000002,True,0.07899655853920591,64.58333333333334,3.8,3,15.0,1.0,100.0,0.0,100,16.169532300895096
R1135,AD_156,2018,Bud Light,45-54,Male,high_quality,5,5,4,4,3,137.95051914256476,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-10-30 16:58:48.588255,76,0.7,True,0.0,85.41666666666667,4.2,2,15.0,1.0,98.10126582278481,0.0,100,21.733913502109704
R1135,AD_071,2016,Hyundai,45-54,Other,high_quality,5,4,2,4,4,115.78475388366772,Hyundai,The Hyundai commercial was entertaining and the brand message came through clearly.,2025-11-25 16:58:48.589257,83,1.2000000000000002,True,3.9834523720749235,75.0,3.8,3,12.0,0.9166666666666666,96.15384615384616,25.0,100,24.464266480853244
R1136,AD_201,2014,Hyundai,35-44,Female,high_quality,5,3,4,3,4,128.54860809775897,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-23 16:58:48.590249,66,0.7000000000000001,True,0.0,85.41666666666667,3.8,2,11.0,1.0,84.07984420642649,0.0,100,24.53819782538137
R1136,AD_069,2016,Coca-Cola,35-44,Other,high_quality,5,5,4,4,2,137.3502219490734,Coca-Cola,"Really enjoyed this Coca-Cola ad. Creative and memorable, would definitely share with friends.",2025-10-31 16:58:48.591249,94,1.5,True,0.0,68.75,4.0,3,13.0,1.0,100.0,0.0,100,17.1875
R1136,AD_012,2007,Budweiser,45-54,Male,high_quality,5,5,4,4,4,116.92894444421226,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-24 16:58:48.591249,76,0.3,True,3.0346121857207833,93.75,4.4,1,14.0,1.0,98.10126582278481,0.0,100,24.72763049115927
R1137,AD_217,2009,E-Trade,45-54,Other,speeder,5,1,1,4,1,43.84815658656152,Toyota,didnt watch closely,2025-10-28 16:58:48.592285,19,3.8,False,63.63814341635723,20.83333333333335,2.4,4,3.0,1.0,23.56377799415774,50.0,0,57.08702075940896
R1137,AD_191,2018,Toyota,35-44,Female,speeder,1,1,5,5,2,34.22391753375763,Toyota,skipped,2025-11-12 16:58:48.592285,7,4.2,True,71.6192132584587,12.50000000000001,2.8,4,1.0,1.0,8.276533592989288,25.0,100,46.70545725893975
R1137,AD_215,2004,Bud Light,35-44,Male,speeder,3,4,2,5,5,33.5383354604572,Apple,didnt watch closely,2025-11-04 16:58:48.592285,19,1.7000000000000002,False,72.18774427472738,64.58333333333334,3.8,3,3.0,1.0,23.56377799415774,0.0,0,63.08940101692001
R1137,AD_241,2001,Pepsi,45-54,Other,speeder,4,3,5,4,4,30.325044023552216,Toyota,dont remember,2025-11-11 16:58:48.592285,13,0.5,False,74.85242282648197,89.58333333333334,4.0,2,2.0,1.0,15.920155793573514,0.0,0,71.66752902256323
R1137,AD_049,2013,Budweiser,18-24,Other,speeder,2,3,2,2,3,37.085714698502215,Toyota,whatever,2025-11-24 16:58:48.592285,8,0.3,False,69.24601752626205,93.75,2.4,1,1.0,1.0,8.909444985394353,0.0,0,72.42941626079974
R1138,AD_008,2020,Hyundai,55+,Male,high_quality,5,5,4,4,2,96.96200524482992,Hyundai,The Hyundai commercial was entertaining and the brand message came through clearly.,2025-11-14 16:58:48.592285,83,1.5,True,19.592548393346192,68.75,4.0,3,12.0,0.9166666666666666,96.15384615384616,0.0,100,23.834495287234624
R1138,AD_041,2018,Pepsi,55+,Male,high_quality,4,5,4,4,3,110.93880430340306,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-11-13 16:58:48.593248,64,0.5,True,8.002041461476942,89.58333333333334,4.0,2,11.0,1.0,82.81402142161636,0.0,100,28.23364148745315
R1138,AD_202,2006,Pepsi,25-34,Other,high_quality,5,5,3,4,3,138.87689504001466,Pepsi,The Pepsi commercial was entertaining and the brand message came through clearly.,2025-11-09 16:58:48.593248,81,1.0,True,0.0,79.16666666666667,4.0,2,12.0,0.9166666666666666,96.15384615384616,0.0,100,20.560897435897434
R1138,AD_098,2019,Coca-Cola,55+,Other,high_quality,3,5,4,3,2,149.07411464414542,Coca-Cola,Great execution by Coca-Cola. The ad was funny without being forced.,2025-11-17 16:58:48.593248,68,1.2999999999999998,True,0.0,72.91666666666667,3.4,3,11.0,1.0,85.34566699123661,0.0,100,21.160033268419348
R1138,AD_152,2009,Doritos,55+,Male,high_quality,5,5,2,4,2,101.47772954449457,Doritos,"Really enjoyed this Doritos ad. Creative and memorable, would definitely share with friends.",2025-11-20 16:58:48.593248,92,2.3000000000000003,True,15.8478044374281,52.083333333333336,3.6,3,13.0,1.0,100.0,25.0,100,21.525174664561764
R1139,AD_089,2012,Bud Light,45-54,Male,high_quality,5,5,4,4,2,170.70494195739576,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-25 16:58:48.593248,68,1.5,True,0.0,68.75,4.0,3,12.0,1.0,89.19182083739045,0.0,100,19.34913583252191
R1139,AD_110,2002,Budweiser,45-54,Other,high_quality,5,2,4,4,4,148.7612023734532,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-10-28 16:58:48.593248,68,1.2000000000000002,True,0.0,75.0,3.8,3,11.0,1.0,85.34566699123661,25.0,100,25.430866601752676
R1139,AD_049,2013,Budweiser,45-54,Other,high_quality,2,5,2,2,3,126.18567707830212,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-08 16:58:48.593248,94,1.7000000000000002,True,0.0,64.58333333333334,2.8,3,13.0,1.0,100.0,0.0,100,16.145833333333336
R1139,AD_170,2008,Bud Light,55+,Male,high_quality,5,5,4,4,3,161.55840617914225,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-18 16:58:48.594256,83,0.7,True,0.0,85.41666666666667,4.2,2,16.0,1.0,100.0,0.0,100,21.354166666666668
R1139,AD_152,2009,Doritos,45-54,Female,high_quality,5,5,4,3,4,104.4700794357663,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-10-30 16:58:48.594256,66,0.7,True,13.36634555603356,85.41666666666667,4.2,2,11.0,1.0,84.07984420642649,0.0,100,28.54810149219144
R1140,AD_232,2000,Budweiser,25-34,Other,straight_liner,3,3,3,3,3,73.0160910675186,Pepsi,good,2025-10-30 16:58:48.594256,4,0.0,False,39.45011972272947,100.0,3.0,0,1.0,1.0,6.377799415774099,0.0,0,65.55947603366403
R1140,AD_212,2005,Pepsi,35-44,Other,straight_liner,3,3,3,3,3,59.24315835500733,Pepsi,nothing special,2025-11-16 16:58:48.594256,15,0.0,True,50.87156689439879,100.0,3.0,0,2.0,1.0,17.185978578383644,0.0,100,56.82427435264292
R1140,AD_136,2008,Bud Light,45-54,Female,straight_liner,3,3,3,3,3,58.2492533623945,Pepsi,idk,2025-11-18 16:58:48.594256,3,0.0,False,51.695780125069255,100.0,3.0,0,1.0,1.0,5.744888023369036,0.0,0,69.35975643284696
R1140,AD_143,2010,Hyundai,55+,Other,straight_liner,1,1,1,1,1,47.69436764122861,Toyota,good,2025-11-12 16:58:48.594256,4,0.0,False,60.44860511765739,100.0,1.0,0,1.0,1.0,6.377799415774099,0.0,0,71.8590216521424
R1141,AD_211,2007,Bud Light,45-54,Other,speeder,3,1,1,2,3,31.88603284188668,Nike,whatever,2025-11-02 16:58:48.595255,8,1.0,False,73.55794533963721,79.16666666666667,2.0,2,1.0,1.0,8.909444985394353,0.0,0,70.07716127147896
R1141,AD_144,2004,Bud Light,25-34,Female,speeder,2,4,5,2,1,29.684978135661645,Toyota,whatever,2025-10-30 16:58:48.595255,8,2.7,False,75.38320874386969,43.75,2.8,4,1.0,1.0,8.909444985394353,0.0,0,61.77057362608204
R1141,AD_083,2000,Budweiser,35-44,Female,speeder,2,3,4,2,2,40.377450726933176,Toyota,skipped,2025-10-28 16:58:48.595255,7,0.8,False,66.51628741455879,83.33333333333334,2.6,2,1.0,1.0,8.276533592989288,0.0,0,69.13291283910311
R1141,AD_079,2004,Budweiser,18-24,Female,speeder,3,1,4,2,3,39.88345023736996,Toyota,boring,2025-11-10 16:58:48.595255,6,1.3000000000000005,False,66.92594602627912,72.91666666666666,2.6,3,1.0,1.0,7.643622200584226,0.0,0,66.77822603443356
R1141,AD_012,2007,Budweiser,25-34,Female,speeder,4,4,4,3,1,33.17093228280157,Toyota,didnt watch closely,2025-11-04 16:58:48.596424,19,1.7,False,72.49241983452922,64.58333333333334,3.2,3,3.0,1.0,23.56377799415774,0.0,0,63.18080368486055
R1142,AD_165,2002,Bud Light,55+,Other,high_quality,5,2,2,4,3,112.28843360615406,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-14 16:58:48.596424,85,1.7,True,6.882837577709706,64.58333333333334,3.2,3,13.0,0.9230769230769231,100.0,50.0,100,25.710684606646247
R1142,AD_058,2009,Hyundai,45-54,Other,high_quality,5,5,2,2,2,139.93482514430178,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-13 16:58:48.597431,66,2.7,True,0.0,43.75,3.2,3,11.0,1.0,84.07984420642649,25.0,100,17.871531158714703
R1142,AD_127,2014,Doritos,35-44,Male,high_quality,5,5,2,4,3,73.53281201058229,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-21 16:58:48.597431,66,1.7,True,39.02161977454225,64.58333333333334,3.8,3,11.0,1.0,84.07984420642649,25.0,100,34.78635042441071
R1142,AD_012,2007,Budweiser,55+,Male,high_quality,5,5,3,2,2,134.79148116253836,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-05 16:58:48.597431,68,2.3,True,0.0,52.08333333333335,3.4,3,11.0,1.0,85.34566699123661,0.0,100,15.951699935086015
R1142,AD_193,2013,Budweiser,35-44,Other,high_quality,2,5,2,2,2,100.94301801311936,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-11-04 16:58:48.597431,85,1.8000000000000005,True,16.29122339802003,62.5,2.6,3,12.0,0.9166666666666666,96.15384615384616,0.0,100,21.281597788636773
R1143,AD_137,2012,Coca-Cola,18-24,Male,speeder,5,5,3,2,2,41.84193837495752,Nike,dont remember,2025-11-20 16:58:48.597431,13,2.3,False,65.3018352238298,52.08333333333335,3.4,3,2.0,1.0,15.920155793573514,0.0,0,59.42735274176757
R1143,AD_132,2016,Doritos,18-24,Female,speeder,2,2,2,2,1,40.375144705354245,Apple,fast,2025-11-09 16:58:48.598431,4,0.2,False,66.51819972359205,95.83333333333334,1.8,1,1.0,1.0,6.377799415774099,0.0,0,72.63823336725613
R1143,AD_156,2018,Bud Light,55+,Male,speeder,5,3,3,4,1,42.97027464652479,Toyota,didnt watch closely,2025-11-06 16:58:48.598431,19,2.2,False,64.36614248600955,54.16666666666667,3.2,4,3.0,1.0,23.56377799415774,0.0,0,58.13875381363799
R1143,AD_082,2017,Budweiser,55+,Other,speeder,1,3,4,2,4,35.76358337726694,Toyota,skipped,2025-11-10 16:58:48.598431,7,1.7000000000000002,False,70.34241822426159,64.58333333333334,2.8,3,1.0,1.0,8.276533592989288,50.0,0,73.09325208201396
R1144,AD_238,2001,Pepsi,35-44,Other,high_quality,5,4,4,4,2,114.2133698511132,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-10-27 16:58:48.599434,64,1.2,True,5.286550273506093,75.0,3.8,3,11.0,1.0,82.81402142161636,0.0,100,23.773160797728558
R1144,AD_127,2014,Doritos,45-54,Other,high_quality,5,5,2,4,4,113.60891790623714,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-17 16:58:48.599434,66,1.5,True,5.787802701026008,68.75,4.0,3,11.0,1.0,84.07984420642649,25.0,100,25.857871969022504
R1144,AD_034,2001,Bud Light,35-44,Female,high_quality,5,5,3,4,4,129.31667553335635,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-23 16:58:48.599434,85,0.7,True,0.0,85.41666666666667,4.2,2,13.0,0.9230769230769231,100.0,0.0,100,21.354166666666668
R1144,AD_222,2003,Pepsi,55+,Male,high_quality,5,5,3,4,4,99.83120946013716,Pepsi,The Pepsi commercial was entertaining and the brand message came through clearly.,2025-11-13 16:58:48.599434,81,0.7,True,17.213210233936323,85.41666666666667,4.2,2,12.0,0.9166666666666666,96.15384615384616,0.0,100,27.28736050607833
R1144,AD_101,2015,Kia,35-44,Male,high_quality,5,5,4,4,2,117.53854096929372,Kia,Great execution by Kia. The ad was funny without being forced.,2025-11-20 16:58:48.599434,62,1.5,True,2.5290935244028216,68.75,4.0,3,11.0,1.0,81.54819863680623,0.0,100,21.6365883299596
R1145,AD_133,2002,Bud Light,55+,Female,high_quality,5,5,4,4,3,148.3778959957208,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-20 16:58:48.601431,83,0.7,True,0.0,85.41666666666667,4.2,2,16.0,1.0,100.0,0.0,100,21.354166666666668
R1145,AD_071,2016,Hyundai,25-34,Other,high_quality,5,4,2,4,4,137.14345839626236,Hyundai,This Hyundai ad was well done. It held my attention and I'd consider the product.,2025-11-25 16:58:48.601431,81,1.2000000000000002,True,0.0,75.0,3.8,3,15.0,1.0,100.0,25.0,100,22.5
R1145,AD_188,2002,Budweiser,45-54,Other,high_quality,5,5,4,3,4,106.56134253649404,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-10-30 16:58:48.601431,83,0.7,True,11.632128775512584,85.41666666666667,4.2,2,15.0,1.0,100.0,0.0,100,24.843805299320444
R1145,AD_112,2014,Bud Light,25-34,Male,high_quality,4,5,3,4,2,113.52506514740566,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-21 16:58:48.601431,85,1.3,True,5.85733907902069,72.91666666666667,3.6,3,13.0,0.9230769230769231,100.0,0.0,100,19.986368390372874
R1145,AD_129,2012,Pepsi,55+,Female,high_quality,4,5,4,4,3,91.88299726189454,Pepsi,Loved the creativity in this Pepsi spot. It stood out and made me smile.,2025-11-01 16:58:48.602437,72,0.5,True,23.804405270341427,89.58333333333334,4.0,2,14.0,1.0,95.56962025316456,0.0,100,30.423230863802853
R1146,AD_175,2018,Coca-Cola,18-24,Male,straight_liner,3,3,3,3,3,68.38132226780739,Budweiser,nothing special,2025-11-13 16:58:48.603436,15,0.0,False,43.29358342822744,100.0,3.0,0,2.0,1.0,17.185978578383644,0.0,0,64.55087931279151
R1146,AD_230,2013,Hyundai,55+,Female,straight_liner,5,5,5,5,5,58.03204623094594,Toyota,whatever,2025-11-25 16:58:48.603436,8,0.0,False,51.875902966655204,100.0,5.0,0,1.0,1.0,8.909444985394353,0.0,0,68.78088189291769
R1146,AD_067,2014,Coca-Cola,45-54,Male,straight_liner,3,3,3,3,3,57.09817274948188,Pepsi,nothing special,2025-11-11 16:58:48.603436,15,0.0,False,52.650334008772724,100.0,3.0,0,2.0,1.0,17.185978578383644,0.0,0,67.35790448695509
R1146,AD_039,2004,Pepsi,35-44,Other,straight_liner,5,5,5,5,5,47.808609203435296,Toyota,meh,2025-11-13 16:58:48.603436,3,0.0,False,60.353868288923195,100.0,5.0,0,1.0,1.0,5.744888023369036,0.0,0,71.95718288200315
R1147,AD_099,2012,Hyundai,55+,Female,high_quality,5,5,4,4,2,98.68878712163752,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-11-19 16:58:48.604441,92,1.5,True,18.160584090998427,68.75,4.0,3,13.0,1.0,100.0,0.0,100,22.63567522729953
R1147,AD_235,2008,Bud Light,25-34,Female,high_quality,5,5,2,3,3,142.88245335946735,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-22 16:58:48.604441,85,1.8000000000000005,True,0.0,62.5,3.6,3,13.0,0.9230769230769231,100.0,25.0,100,19.375
R1147,AD_236,2007,Doritos,35-44,Other,high_quality,5,5,3,2,4,81.57453282163316,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-17 16:58:48.604441,66,1.7,True,32.35288107306752,64.58333333333334,3.8,3,11.0,1.0,84.07984420642649,25.0,100,32.78572881396829
R1148,AD_038,2013,Hyundai,45-54,Male,high_quality,4,4,3,4,3,125.94282554617644,Hyundai,This Hyundai ad was well done. It held my attention and I'd consider the product.,2025-11-17 16:58:48.605436,81,0.3,True,0.0,93.75,3.6,1,15.0,1.0,100.0,0.0,100,23.4375
R1148,AD_052,2012,E-Trade,55+,Other,high_quality,5,3,3,4,3,92.5906478438939,E-Trade,Great execution by E-Trade. The ad was funny without being forced.,2025-11-15 16:58:48.605436,66,0.8,True,23.217573554321735,83.33333333333334,3.6,2,11.0,1.0,84.07984420642649,0.0,100,30.98263655834456
R1148,AD_060,2016,Hyundai,35-44,Male,high_quality,5,5,2,4,3,138.88847775084707,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-11-10 16:58:48.605436,92,1.7,True,0.0,64.58333333333334,3.8,3,13.0,1.0,100.0,25.0,100,19.895833333333336
R1149,AD_232,2000,Budweiser,18-24,Male,high_quality,5,4,2,2,4,88.97872641128012,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-11-03 16:58:48.605436,85,1.7999999999999998,True,26.212823055057633,62.500000000000014,3.4,3,12.0,0.9166666666666666,96.15384615384616,50.0,100,31.75807768574806
R1149,AD_125,2005,Bud Light,45-54,Male,high_quality,5,3,4,3,2,148.2158593226836,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-15 16:58:48.605436,85,1.2999999999999998,True,0.0,72.91666666666667,3.4,3,13.0,0.9230769230769231,100.0,0.0,100,18.229166666666668
