response_id,ad_id,year,brand,respondent_age,respondent_gender,quality_profile,ad_likeability,memorability,emotional_impact,brand_recall,purchase_intent,completion_time,attention_check,open_feedback,timestamp,feedback_length,rating_variance,attention_passed
R1296,AD_190,2003,Bud Light,55+,Male,bot_like,3,3,3,3,3,43.69177549659932,N/A,test response,2025-11-12 16:58:48.740714,13,0.0,False
R1296,AD_026,2019,Pepsi,25-34,Female,bot_like,3,3,3,3,3,58.50262572121456,N/A,asdfgh,2025-11-13 16:58:48.740714,6,0.0,False
R1296,AD_161,2011,Hyundai,25-34,Other,bot_like,3,3,3,3,3,38.53806662671309,N/A,N/A,2025-11-01 16:58:48.740714,3,0.0,False
R1297,AD_113,2009,Coca-Cola,25-34,Other,high_quality,5,3,2,3,4,144.53473949578873,Coca-Cola,"Really enjoyed this Coca-Cola ad. Creative and memorable, would definitely share with friends.",2025-10-31 16:58:48.741714,94,1.2999999999999998,True
R1297,AD_218,2013,Pepsi,18-24,Female,high_quality,5,2,4,2,2,87.65003695692943,Pepsi,Loved the creativity in this Pepsi spot. It stood out and made me smile.,2025-10-31 16:58:48.741714,72,2.0,True
R1297,AD_107,2018,Budweiser,25-34,Other,high_quality,2,3,4,2,3,128.56226068039385,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-10-30 16:58:48.741714,83,0.7000000000000001,True
R1297,AD_216,2003,Budweiser,55+,Other,high_quality,5,3,4,2,3,108.57750379589898,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-11 16:58:48.741714,68,1.2999999999999998,True
R1297,AD_111,2006,Budweiser,55+,Male,high_quality,5,5,2,4,4,84.15233789563808,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-19 16:58:48.741714,94,1.5,True
R1298,AD_025,2019,Doritos,55+,Male,bot_like,3,3,3,3,3,58.05501170967617,N/A,Product positioning shows baseline competency.,2025-11-12 16:58:48.741714,46,0.0,False
R1298,AD_070,2015,Budweiser,25-34,Other,bot_like,3,3,3,3,3,44.319297659299565,N/A,xxxxxx,2025-11-16 16:58:48.741714,6,0.0,False
R1298,AD_113,2009,Coca-Cola,18-24,Female,bot_like,3,3,3,3,3,47.08702856325344,N/A,Product positioning shows baseline competency.,2025-11-24 16:58:48.743158,46,0.0,False
R1298,AD_133,2002,Bud Light,18-24,Female,bot_like,3,3,3,3,3,54.95449621785797,N/A,Product positioning shows baseline competency.,2025-11-21 16:58:48.743158,46,0.0,False
R1299,AD_072,2001,Bud Light,45-54,Other,high_quality,5,4,4,3,4,167.12208789458913,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-25 16:58:48.743158,94,0.5,True
R1299,AD_161,2011,Hyundai,35-44,Female,high_quality,2,3,3,2,3,84.78831655485983,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-11-17 16:58:48.743158,74,0.3,True
R1299,AD_191,2018,Toyota,25-34,Other,high_quality,5,5,4,4,3,140.17932524370386,Toyota,This Toyota ad was well done. It held my attention and I'd consider the product.,2025-11-24 16:58:48.743158,80,0.7,True
R1300,AD_057,2016,Pepsi,18-24,Other,high_quality,2,3,4,4,2,78.52228377719959,Pepsi,The Pepsi commercial was entertaining and the brand message came through clearly.,2025-10-28 16:58:48.743158,81,1.0,True
R1300,AD_088,2017,Hyundai,45-54,Female,high_quality,4,4,4,2,3,150.52142399038686,Hyundai,The Hyundai commercial was entertaining and the brand message came through clearly.,2025-11-12 16:58:48.744165,83,0.8,True
R1300,AD_065,2019,Toyota,55+,Female,high_quality,4,5,3,4,3,143.19807881890216,Toyota,"Really enjoyed this Toyota ad. Creative and memorable, would definitely share with friends.",2025-11-25 16:58:48.744165,91,0.7000000000000001,True
R1300,AD_014,2020,NFL,25-34,Male,high_quality,4,3,4,4,2,124.9362066864367,NFL,"Really enjoyed this NFL ad. Creative and memorable, would definitely share with friends.",2025-11-26 16:58:48.744165,88,0.8,True
R1301,AD_194,2010,Budweiser,18-24,Other,high_quality,5,5,4,3,2,134.28548872539506,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-11-16 16:58:48.744165,85,1.7000000000000002,True
R1301,AD_150,2013,Doritos,45-54,Other,high_quality,5,5,3,3,3,148.01796110135635,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-14 16:58:48.744165,74,1.2,True
R1301,AD_154,2009,Pepsi,45-54,Male,high_quality,3,2,4,4,4,118.60663052221766,Pepsi,Loved the creativity in this Pepsi spot. It stood out and made me smile.,2025-10-27 16:58:48.744165,72,0.7999999999999999,True
R1302,AD_027,2013,Hyundai,25-34,Female,straight_liner,3,3,3,3,3,64.6266755523853,Pepsi,idk,2025-11-20 16:58:48.744165,3,0.0,False
R1302,AD_203,2006,Pepsi,35-44,Female,straight_liner,3,3,3,3,3,51.60657968755301,Toyota,whatever,2025-11-02 16:58:48.745163,8,0.0,False
R1302,AD_241,2001,Pepsi,55+,Female,straight_liner,1,1,1,1,1,65.10458404118772,Pepsi,fine,2025-11-03 16:58:48.745163,4,0.0,True
R1302,AD_193,2013,Budweiser,25-34,Female,straight_liner,1,1,1,1,1,57.32455657456374,Pepsi,fine,2025-11-11 16:58:48.745163,4,0.0,False
R1303,AD_127,2014,Doritos,18-24,Other,high_quality,5,5,3,2,4,116.35817022833098,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-14 16:58:48.745163,66,1.7,True
R1303,AD_008,2020,Hyundai,45-54,Female,high_quality,5,5,4,4,4,127.77460619681297,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-10-28 16:58:48.745163,74,0.30000000000000004,True
R1303,AD_083,2000,Budweiser,35-44,Female,high_quality,5,2,2,4,2,161.67199602239538,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-11-12 16:58:48.745163,85,2.0,True
R1304,AD_103,2007,Bud Light,25-34,Other,speeder,4,3,5,3,2,32.66598108978593,Toyota,dont remember,2025-11-08 16:58:48.746617,13,1.3,False
R1304,AD_170,2008,Bud Light,25-34,Female,speeder,1,3,3,3,4,29.875605429054858,Apple,fast,2025-11-15 16:58:48.746617,4,1.2000000000000002,False
R1304,AD_166,2013,Kia,25-34,Female,speeder,2,2,4,4,4,42.105223066852695,Toyota,didnt watch closely,2025-11-24 16:58:48.746617,19,1.2,False
R1304,AD_242,2001,E-Trade,45-54,Female,speeder,2,1,2,5,4,32.125323389400485,Toyota,skipped,2025-11-24 16:58:48.746617,7,2.7,False
R1304,AD_136,2008,Bud Light,45-54,Male,speeder,2,5,5,2,1,30.972226263741803,Toyota,skipped,2025-11-02 16:58:48.746617,7,3.5,False
R1305,AD_125,2005,Bud Light,25-34,Female,speeder,2,5,2,2,5,33.510665502330184,Apple,didnt watch closely,2025-11-25 16:58:48.746617,19,2.7,False
R1305,AD_070,2015,Budweiser,35-44,Other,speeder,4,2,5,3,1,28.565085954169813,Nike,boring,2025-11-05 16:58:48.748002,6,2.5,False
R1305,AD_077,2014,Doritos,55+,Female,speeder,2,5,1,5,4,38.63540402067501,Apple,whatever,2025-11-05 16:58:48.748002,8,3.3,False
R1306,AD_122,2003,Budweiser,45-54,Female,bot_like,3,3,3,3,3,43.0573916586979,N/A,........,2025-11-05 16:58:48.748002,8,0.0,False
R1306,AD_148,2007,Coca-Cola,18-24,Female,bot_like,3,3,3,3,3,50.968855444916585,N/A,Product positioning shows baseline competency.,2025-11-17 16:58:48.748002,46,0.0,False
R1306,AD_107,2018,Budweiser,45-54,Female,bot_like,3,3,3,3,3,43.28275866494869,N/A,asdfgh,2025-11-07 16:58:48.748002,6,0.0,False
R1306,AD_046,2007,E-Trade,55+,Male,bot_like,3,3,3,3,3,43.40658432623738,N/A,asdfgh,2025-10-28 16:58:48.748002,6,0.0,False
R1306,AD_224,2003,NFL,18-24,Other,bot_like,3,3,3,3,3,52.42281278721946,N/A,test response,2025-11-20 16:58:48.748002,13,0.0,False
R1307,AD_197,2006,Budweiser,25-34,Other,high_quality,5,5,4,3,4,110.527726332074,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-10 16:58:48.749010,94,0.7,True
R1307,AD_085,2015,Doritos,55+,Male,high_quality,5,5,4,3,4,97.3596030706291,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-21 16:58:48.749010,66,0.7,True
R1307,AD_062,2010,Doritos,25-34,Female,high_quality,5,5,3,4,2,116.64369528045938,Doritos,The Doritos commercial was entertaining and the brand message came through clearly.,2025-11-01 16:58:48.749010,83,1.7000000000000002,True
R1307,AD_101,2015,Kia,25-34,Female,high_quality,5,5,3,4,4,142.6700469544961,Kia,The Kia commercial was entertaining and the brand message came through clearly.,2025-11-11 16:58:48.749010,79,0.7,True
R1307,AD_059,2011,Coca-Cola,35-44,Other,high_quality,5,3,4,4,4,102.24478581159549,Coca-Cola,The Coca-Cola commercial was entertaining and the brand message came through clearly.,2025-11-11 16:58:48.749010,85,0.5,True
R1308,AD_213,2015,Budweiser,35-44,Female,straight_liner,1,1,1,1,1,66.82966761634287,Budweiser,whatever,2025-11-05 16:58:48.749010,8,0.0,True
R1308,AD_151,2010,Bud Light,35-44,Other,straight_liner,3,3,3,3,3,65.39811445198134,Pepsi,nothing special,2025-11-14 16:58:48.750009,15,0.0,False
R1308,AD_074,2000,Bud Light,35-44,Male,straight_liner,3,3,3,3,3,48.160654763722306,Toyota,idk,2025-11-03 16:58:48.750009,3,0.0,False
R1309,AD_144,2004,Bud Light,18-24,Female,straight_liner,5,5,5,5,5,47.60802392963609,Pepsi,ok,2025-11-10 16:58:48.750009,2,0.0,False
R1309,AD_035,2018,Doritos,45-54,Other,straight_liner,5,5,5,5,5,69.41266504277978,Toyota,idk,2025-11-10 16:58:48.750009,3,0.0,False
R1309,AD_093,2016,Bud Light,55+,Male,straight_liner,3,3,3,3,3,73.67186698411598,Pepsi,meh,2025-10-29 16:58:48.750009,3,0.0,False
R1309,AD_203,2006,Pepsi,18-24,Male,straight_liner,5,5,5,5,5,74.5493960950125,Toyota,idk,2025-10-28 16:58:48.750009,3,0.0,False
R1310,AD_026,2019,Pepsi,55+,Female,bot_like,3,3,3,3,3,44.64543808997597,N/A,xxxxxx,2025-11-13 16:58:48.751010,6,0.0,False
R1310,AD_083,2000,Budweiser,25-34,Other,bot_like,3,3,3,3,3,55.20004965424732,N/A,test response,2025-11-18 16:58:48.751010,13,0.0,False
R1310,AD_202,2006,Pepsi,55+,Other,bot_like,3,3,3,3,3,37.12919941844243,N/A,N/A,2025-11-04 16:58:48.751010,3,0.0,False
R1310,AD_141,2012,NFL,18-24,Other,bot_like,3,3,3,3,3,51.73857472574746,N/A,N/A,2025-11-09 16:58:48.751010,3,0.0,False
R1310,AD_233,2001,Doritos,45-54,Other,bot_like,3,3,3,3,3,36.66382332825156,N/A,N/A,2025-11-18 16:58:48.751010,3,0.0,False
R1311,AD_203,2006,Pepsi,18-24,Male,straight_liner,5,5,5,5,5,57.62484101629637,Budweiser,nothing special,2025-10-27 16:58:48.753010,15,0.0,False
R1311,AD_160,2012,Coca-Cola,25-34,Other,straight_liner,5,5,5,5,5,59.81504483576144,Toyota,whatever,2025-11-26 16:58:48.753010,8,0.0,False
R1311,AD_142,2005,Bud Light,25-34,Male,straight_liner,1,1,1,1,1,47.731768364286935,Budweiser,nothing special,2025-11-20 16:58:48.753010,15,0.0,False
R1311,AD_103,2007,Bud Light,35-44,Male,straight_liner,1,1,1,1,1,47.87400629397651,Budweiser,idk,2025-11-22 16:58:48.753010,3,0.0,False
R1312,AD_194,2010,Budweiser,35-44,Male,high_quality,5,5,4,2,2,130.83974465709167,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-11-19 16:58:48.754010,85,2.3,True
R1312,AD_063,2015,Doritos,45-54,Other,high_quality,5,4,2,4,2,128.59794487029077,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-02 16:58:48.754010,74,1.7999999999999998,True
R1312,AD_007,2020,Kia,55+,Male,high_quality,2,2,3,4,2,87.01652851011667,Kia,The Kia commercial was entertaining and the brand message came through clearly.,2025-11-19 16:58:48.754010,79,0.8,True
R1313,AD_217,2009,E-Trade,45-54,Female,high_quality,5,5,2,2,2,121.8766286182251,E-Trade,The E-Trade commercial was entertaining and the brand message came through clearly.,2025-11-07 16:58:48.754010,83,2.7,True
R1313,AD_021,2020,Pepsi,18-24,Male,high_quality,2,5,4,4,3,103.57218250851709,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-11-06 16:58:48.754010,64,1.3000000000000003,True
R1313,AD_000,2018,Toyota,55+,Other,high_quality,4,2,2,4,2,112.8344704255633,Toyota,"Really enjoyed this Toyota ad. Creative and memorable, would definitely share with friends.",2025-11-06 16:58:48.754010,91,1.2,True
R1314,AD_090,2008,Budweiser,18-24,Female,speeder,4,3,2,2,3,38.49937650530283,Nike,skipped,2025-11-19 16:58:48.755009,7,0.7000000000000001,False
R1314,AD_107,2018,Budweiser,25-34,Other,speeder,4,1,3,1,3,31.62921595455244,Nike,fast,2025-11-11 16:58:48.755009,4,1.7999999999999998,False
R1314,AD_128,2008,Bud Light,55+,Male,speeder,1,4,1,5,4,32.480009226773205,Toyota,whatever,2025-11-11 16:58:48.755009,8,3.5,False
R1314,AD_153,2009,Coca-Cola,25-34,Male,speeder,3,1,1,5,2,29.531368625124514,Apple,fast,2025-11-03 16:58:48.755009,4,2.8,False
R1314,AD_212,2005,Pepsi,55+,Other,speeder,2,3,5,1,2,36.35414238403786,Toyota,whatever,2025-11-23 16:58:48.755009,8,2.3,False
R1315,AD_195,2003,Bud Light,18-24,Male,high_quality,5,5,3,4,4,120.50391289036928,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-21 16:58:48.755009,85,0.7,True
R1315,AD_040,2018,Kia,18-24,Other,high_quality,2,2,4,4,4,115.62445981028442,Kia,Loved the creativity in this Kia spot. It stood out and made me smile.,2025-11-21 16:58:48.756009,70,1.2,True
R1315,AD_051,2009,Budweiser,45-54,Male,high_quality,5,5,4,3,2,106.19013458758788,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-10-29 16:58:48.756009,94,1.7000000000000002,True
R1315,AD_225,2012,Doritos,25-34,Male,high_quality,5,5,2,3,3,134.92465142205953,Doritos,This Doritos ad was well done. It held my attention and I'd consider the product.,2025-11-15 16:58:48.756009,81,1.8000000000000003,True
R1316,AD_033,2000,E-Trade,55+,Other,high_quality,5,5,2,2,3,132.26602575596644,E-Trade,Great execution by E-Trade. The ad was funny without being forced.,2025-11-05 16:58:48.756009,66,2.3,True
R1316,AD_066,2002,Budweiser,18-24,Female,high_quality,5,5,3,4,2,85.47020698614583,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-01 16:58:48.756009,94,1.7000000000000002,True
R1316,AD_012,2007,Budweiser,45-54,Other,high_quality,5,5,4,3,4,150.09091047189378,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-10-27 16:58:48.756009,85,0.7,True
R1316,AD_223,2015,Coca-Cola,25-34,Female,high_quality,2,3,2,4,3,129.97099736616855,Coca-Cola,Loved the creativity in this Coca-Cola spot. It stood out and made me smile.,2025-11-02 16:58:48.756009,76,0.7,True
R1316,AD_071,2016,Hyundai,45-54,Male,high_quality,5,2,2,4,2,67.13698012410413,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-11-07 16:58:48.757009,92,2.0,True
R1317,AD_213,2015,Budweiser,45-54,Other,high_quality,3,5,4,2,4,83.76264054419092,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-17 16:58:48.757009,94,1.3,True
R1317,AD_211,2007,Bud Light,18-24,Female,high_quality,5,5,2,2,4,144.0957509235863,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-18 16:58:48.757009,83,2.3000000000000003,True
R1317,AD_011,2010,Bud Light,18-24,Other,high_quality,5,3,2,3,3,124.01419073817868,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-26 16:58:48.757009,76,1.2,True
R1317,AD_121,2008,Bud Light,55+,Female,high_quality,5,5,2,4,3,132.67087744651587,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-10-28 16:58:48.757009,68,1.7,True
R1317,AD_040,2018,Kia,18-24,Male,high_quality,3,4,3,4,3,129.345962780479,Kia,Great execution by Kia. The ad was funny without being forced.,2025-11-07 16:58:48.757009,62,0.30000000000000004,True
R1318,AD_021,2020,Pepsi,18-24,Other,speeder,2,1,4,4,3,27.89119877821995,Apple,didnt watch closely,2025-10-31 16:58:48.758009,19,1.7000000000000002,False
R1318,AD_090,2008,Budweiser,55+,Male,speeder,3,3,1,1,4,27.726075232888494,Toyota,boring,2025-11-21 16:58:48.758009,6,1.8,False
R1318,AD_104,2008,Hyundai,55+,Female,speeder,2,2,5,2,5,35.18212361292791,Toyota,dont remember,2025-10-30 16:58:48.758009,13,2.7,False
R1318,AD_213,2015,Budweiser,25-34,Male,speeder,1,3,1,1,2,39.41288600749211,Toyota,whatever,2025-11-18 16:58:48.758009,8,0.8,False
R1319,AD_216,2003,Budweiser,25-34,Female,high_quality,5,4,2,2,4,104.84470935331719,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-25 16:58:48.759006,83,1.7999999999999998,True
R1319,AD_026,2019,Pepsi,25-34,Female,high_quality,5,5,2,4,3,137.23550027253273,Pepsi,Loved the creativity in this Pepsi spot. It stood out and made me smile.,2025-11-24 16:58:48.759006,72,1.7,True
R1319,AD_187,2019,Kia,45-54,Other,high_quality,4,3,4,3,2,104.1372478822716,Kia,"Really enjoyed this Kia ad. Creative and memorable, would definitely share with friends.",2025-11-12 16:58:48.759006,88,0.7,True
R1320,AD_239,2014,NFL,35-44,Other,high_quality,3,5,3,4,3,108.5328653696724,NFL,This NFL ad was well done. It held my attention and I'd consider the product.,2025-11-09 16:58:48.759006,77,0.8,True
R1320,AD_081,2016,Kia,25-34,Other,high_quality,5,4,2,4,2,95.76362468247203,Kia,Loved the creativity in this Kia spot. It stood out and made me smile.,2025-10-31 16:58:48.760441,70,1.7999999999999998,True
R1320,AD_130,2012,Doritos,55+,Male,high_quality,5,3,4,3,4,98.8630414746041,Doritos,"Really enjoyed this Doritos ad. Creative and memorable, would definitely share with friends.",2025-10-27 16:58:48.760441,92,0.7000000000000001,True
R1321,AD_020,2007,Bud Light,55+,Male,speeder,5,1,1,1,3,36.763357085644714,Nike,fast,2025-11-13 16:58:48.760441,4,3.2,False
R1321,AD_212,2005,Pepsi,45-54,Female,speeder,4,4,1,5,3,35.9972560727828,Toyota,didnt watch closely,2025-11-08 16:58:48.760441,19,2.3,False
R1321,AD_091,2013,Hyundai,18-24,Male,speeder,4,1,5,2,1,34.18390574515076,Nike,boring,2025-11-17 16:58:48.760441,6,3.3000000000000003,False
R1322,AD_131,2012,Toyota,45-54,Female,straight_liner,1,1,1,1,1,47.25304259329723,Budweiser,ok,2025-11-05 16:58:48.761451,2,0.0,False
R1322,AD_017,2009,Pepsi,18-24,Female,straight_liner,5,5,5,5,5,51.16907169411752,Pepsi,ok,2025-11-17 16:58:48.761451,2,0.0,True
R1322,AD_177,2011,Pepsi,25-34,Female,straight_liner,3,3,3,3,3,58.563484960377565,Toyota,ok,2025-11-16 16:58:48.761451,2,0.0,False
R1322,AD_238,2001,Pepsi,25-34,Male,straight_liner,5,5,5,5,5,70.86113226181192,Pepsi,idk,2025-11-08 16:58:48.761451,3,0.0,True
R1323,AD_056,2011,Bud Light,55+,Female,high_quality,5,5,4,4,4,145.217299562818,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-01 16:58:48.761451,68,0.30000000000000004,True
R1323,AD_185,2007,Bud Light,55+,Female,high_quality,5,5,2,4,3,95.97410000713371,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-07 16:58:48.761451,85,1.7,True
R1323,AD_063,2015,Doritos,25-34,Male,high_quality,5,4,4,3,4,148.46759362143322,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-10-29 16:58:48.761451,66,0.5,True
R1323,AD_228,2000,Budweiser,18-24,Male,high_quality,5,5,4,3,2,139.5686137965309,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-19 16:58:48.761451,83,1.7000000000000002,True
R1323,AD_106,2005,Pepsi,45-54,Other,high_quality,5,5,3,2,4,150.83816014867733,Pepsi,This Pepsi ad was well done. It held my attention and I'd consider the product.,2025-11-01 16:58:48.762454,79,1.7,True
R1324,AD_023,2009,Budweiser,45-54,Female,straight_liner,5,5,5,5,5,54.25004387627335,Pepsi,fine,2025-11-22 16:58:48.762454,4,0.0,False
R1324,AD_205,2012,Bud Light,25-34,Other,straight_liner,5,5,5,5,5,65.31987334525121,Budweiser,fine,2025-11-03 16:58:48.762454,4,0.0,False
R1324,AD_031,2016,Hyundai,35-44,Male,straight_liner,5,5,5,5,5,67.76387245794355,Budweiser,meh,2025-11-24 16:58:48.762454,3,0.0,False
R1324,AD_018,2004,Bud Light,55+,Female,straight_liner,5,5,5,5,5,61.592210173541915,Pepsi,nothing special,2025-11-21 16:58:48.762454,15,0.0,False
R1324,AD_069,2016,Coca-Cola,25-34,Female,straight_liner,1,1,1,1,1,68.67102093351222,Pepsi,whatever,2025-11-19 16:58:48.762454,8,0.0,False
R1325,AD_076,2001,Pepsi,18-24,Female,bot_like,3,3,3,3,3,56.56530230851254,N/A,Product positioning shows baseline competency.,2025-11-25 16:58:48.762454,46,0.0,False
R1325,AD_082,2017,Budweiser,45-54,Female,bot_like,3,3,3,3,3,56.45039196688422,N/A,N/A,2025-11-19 16:58:48.762454,3,0.0,False
R1325,AD_021,2020,Pepsi,18-24,Male,bot_like,3,3,3,3,3,42.48407288423975,N/A,test response,2025-11-04 16:58:48.762454,13,0.0,False
R1326,AD_051,2009,Budweiser,45-54,Other,straight_liner,1,1,1,1,1,47.755985939740924,Pepsi,idk,2025-11-16 16:58:48.763451,3,0.0,False
R1326,AD_018,2004,Bud Light,45-54,Male,straight_liner,3,3,3,3,3,50.31158007062053,Budweiser,whatever,2025-10-30 16:58:48.763451,8,0.0,False
R1326,AD_173,2013,Budweiser,45-54,Male,straight_liner,1,1,1,1,1,60.84537183268475,Budweiser,fine,2025-11-12 16:58:48.763451,4,0.0,True
R1327,AD_026,2019,Pepsi,35-44,Female,high_quality,5,5,3,4,4,89.27858936532655,Pepsi,"Really enjoyed this Pepsi ad. Creative and memorable, would definitely share with friends.",2025-11-03 16:58:48.763451,90,0.7,True
R1327,AD_153,2009,Coca-Cola,35-44,Male,high_quality,5,5,3,4,3,148.49918252406218,Coca-Cola,The Coca-Cola commercial was entertaining and the brand message came through clearly.,2025-11-24 16:58:48.763451,85,1.0,True
R1327,AD_111,2006,Budweiser,45-54,Female,high_quality,5,5,3,4,3,84.8329023266304,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-08 16:58:48.763451,76,1.0,True
R1328,AD_069,2016,Coca-Cola,35-44,Male,speeder,1,5,5,3,2,35.604922633974326,Apple,didnt watch closely,2025-11-14 16:58:48.763451,19,3.2,False
R1328,AD_237,2001,NFL,18-24,Female,speeder,1,2,5,1,1,31.277466707691605,Nike,didnt watch closely,2025-11-02 16:58:48.763451,19,3.0,False
R1328,AD_192,2003,Budweiser,55+,Male,speeder,3,4,3,2,5,35.84014565907616,Apple,skipped,2025-11-12 16:58:48.764729,7,1.3,False
R1328,AD_019,2020,Doritos,45-54,Other,speeder,2,3,2,5,5,30.12352993009499,Apple,boring,2025-11-15 16:58:48.764729,6,2.3,False
R1329,AD_095,2009,Bud Light,18-24,Female,high_quality,5,5,2,2,2,126.43950224979545,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-16 16:58:48.764729,68,2.7,True
R1329,AD_230,2013,Hyundai,35-44,Female,high_quality,4,5,2,4,2,159.7285661824854,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-11-11 16:58:48.764729,74,1.7999999999999998,True
R1329,AD_138,2004,Pepsi,25-34,Other,high_quality,5,5,2,2,3,147.62551004778337,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-10-31 16:58:48.764729,64,2.3,True
R1329,AD_181,2013,Kia,25-34,Female,high_quality,5,5,3,4,2,134.90913738029678,Kia,"Really enjoyed this Kia ad. Creative and memorable, would definitely share with friends.",2025-11-26 16:58:48.764729,88,1.7000000000000002,True
R1329,AD_122,2003,Budweiser,18-24,Male,high_quality,5,5,3,3,3,136.53970957464477,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-11-03 16:58:48.764729,85,1.2,True
R1330,AD_034,2001,Bud Light,45-54,Male,high_quality,5,5,3,2,4,109.1321403189327,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-10-31 16:58:48.765742,94,1.7,True
R1330,AD_118,2014,Kia,35-44,Other,high_quality,3,2,3,4,3,137.0962942729367,Kia,This Kia ad was well done. It held my attention and I'd consider the product.,2025-11-14 16:58:48.765742,77,0.5,True
R1330,AD_202,2006,Pepsi,18-24,Female,high_quality,5,5,4,4,4,92.43285795496554,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-11-19 16:58:48.765742,64,0.30000000000000004,True
R1330,AD_046,2007,E-Trade,35-44,Other,high_quality,5,2,4,2,2,135.0017327054001,E-Trade,This E-Trade ad was well done. It held my attention and I'd consider the product.,2025-10-28 16:58:48.765742,81,2.0,True
R1331,AD_028,2019,NFL,18-24,Female,speeder,3,1,4,1,3,37.758983144190445,Nike,dont remember,2025-11-15 16:58:48.766740,13,1.7999999999999998,False
R1331,AD_158,2010,Kia,18-24,Male,speeder,2,3,1,2,2,37.463549630059276,Toyota,boring,2025-11-25 16:58:48.766740,6,0.5,False
R1331,AD_032,2010,Bud Light,35-44,Male,speeder,2,4,2,5,5,27.029659050523748,Apple,boring,2025-11-01 16:58:48.766740,6,2.3000000000000003,False
R1331,AD_188,2002,Budweiser,55+,Male,speeder,2,1,2,1,5,44.91054631263258,Nike,dont remember,2025-11-18 16:58:48.766740,13,2.7,False
R1332,AD_149,2007,Budweiser,55+,Female,high_quality,2,3,2,3,4,128.97321979303544,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-02 16:58:48.766740,68,0.7,True
R1332,AD_165,2002,Bud Light,55+,Other,high_quality,5,3,4,3,2,122.96184852771039,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-10-28 16:58:48.766740,94,1.2999999999999998,True
R1332,AD_110,2002,Budweiser,18-24,Female,high_quality,5,2,3,3,2,93.76537175827626,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-14 16:58:48.767742,76,1.5,True
R1332,AD_116,2014,Toyota,45-54,Male,high_quality,5,5,3,4,2,114.36118807633872,Toyota,The Toyota commercial was entertaining and the brand message came through clearly.,2025-11-04 16:58:48.767742,82,1.7000000000000002,True
R1332,AD_080,2015,Budweiser,45-54,Male,high_quality,4,5,4,3,4,127.87810090108886,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-21 16:58:48.767742,76,0.5,True
R1333,AD_043,2010,E-Trade,35-44,Other,inconsistent,2,2,2,5,5,132.27784213123036,Wrong Brand,Terrible execution but made me want to purchase,2025-11-04 16:58:48.767742,47,2.7,False
R1333,AD_047,2000,Budweiser,55+,Male,inconsistent,1,1,2,5,5,135.8932335416098,Wrong Brand,Terrible execution but made me want to purchase,2025-11-05 16:58:48.767742,47,4.2,False
